row_label,src_dataset,test_dataset,few_label,run_idx,test_acc,val_acc,duration_sec,gpu_id,stdout_path,stderr_path,meta_path
HGL-CS,CiteSeer,Cora,5shot,2,0.69,0.672,28.33048701286316,1,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run2.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run2.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run2.meta.json
HGL-CS,CiteSeer,Cora,10shot,3,0.771,0.762,27.075313806533813,2,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run3.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run3.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run3.meta.json
HGL-CS,CiteSeer,Cora,10shot,4,0.745,0.758,28.937166929244995,3,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run4.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run4.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run4.meta.json
HGL-CS,CiteSeer,Cora,10shot,1,0.733,0.744,29.338354349136353,0,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run1.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run1.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run1.meta.json
HGL-CS,CiteSeer,Cora,10shot,2,0.74,0.748,28.70205068588257,1,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run2.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run2.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run2.meta.json
HGL-CS,CiteSeer,Photo,Public,5,0.9281,0.9346,122.68602132797241,4,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run5.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run5.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run5.meta.json
HGL-CS,CiteSeer,Photo,Public,3,0.9314,0.9307,119.33576846122742,2,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run3.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run3.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run3.meta.json
HGL-CS,CiteSeer,Photo,Public,4,0.9235,0.9379,117.91817378997803,3,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run4.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run4.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run4.meta.json
HGL-CS,CiteSeer,Photo,Public,2,0.9392,0.9301,118.26726818084717,1,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run2.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run2.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run2.meta.json
HGL-CS,CiteSeer,Photo,Public,1,0.9248,0.9242,123.4646668434143,0,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run1.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run1.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run1.meta.json
HGL-CS,CiteSeer,Photo,5shot,5,0.8786,0.8771,131.02823734283447,4,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run5.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run5.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run5.meta.json
HGL-CS,CiteSeer,Photo,5shot,3,0.8698,0.8706,117.29201245307922,2,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run3.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run3.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run3.meta.json
HGL-CS,CiteSeer,Photo,5shot,4,0.8698,0.8693,115.43220067024231,3,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run4.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run4.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run4.meta.json
HGL-CS,CiteSeer,Photo,5shot,1,0.8824,0.8844,112.30861377716064,0,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run1.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run1.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run1.meta.json
HGL-CS,CiteSeer,Photo,5shot,2,0.8793,0.8844,121.17519783973694,1,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run2.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run2.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run2.meta.json
HGL-CS,CiteSeer,Photo,10shot,5,0.9023,0.8976,117.40844702720642,4,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run5.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run5.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run5.meta.json
HGL-CS,CiteSeer,Photo,10shot,3,0.9128,0.9122,115.70741772651672,2,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run3.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run3.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run3.meta.json
HGL-CS,CiteSeer,Photo,10shot,4,0.9123,0.9122,115.82003927230835,3,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run4.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run4.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run4.meta.json
HGL-CS,CiteSeer,Photo,10shot,1,0.9113,0.9115,120.48603224754333,0,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run1.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run1.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run1.meta.json
HGL-CS,CiteSeer,Photo,10shot,2,0.9127,0.9141,125.83181667327881,1,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run2.stdout.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run2.stderr.txt,./experiments/20251001-200324/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run2.meta.json
