row_label,src_dataset,test_dataset,few_label,run_idx,test_acc,val_acc,duration_sec,gpu_id,stdout_path,stderr_path,meta_path
HGL-CS,CiteSeer,Cora,5shot,5,0.0,,4.740070343017578,4,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run5.meta.json
HGL-P,Photo,Photo,10shot,1,0.9059,0.9049,111.17406582832336,0,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run1.meta.json
HGL-CS,CiteSeer,Photo,10shot,3,0.0,,4.974266529083252,2,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run3.meta.json
HGL-CS,CiteSeer,Cora,10shot,5,0.0,,5.479889154434204,4,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run5.meta.json
HGL-CS,CiteSeer,Cora,Public,1,0.0,,5.100004196166992,0,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run1.meta.json
HGL-P,Photo,Photo,10shot,2,0.9082,0.9122,127.97289419174194,1,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run2.meta.json
HGL-CS,CiteSeer,Photo,Public,5,0.0,,4.4070069789886475,4,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run5.meta.json
HGL-CS,CiteSeer,Cora,5shot,1,0.0,,4.946007251739502,0,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run1.meta.json
HGL-CS,CiteSeer,Cora,Public,2,0.0,,4.548395156860352,1,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run2.meta.json
HGL-CS,CiteSeer,Photo,5shot,5,0.0,,5.475444793701172,4,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run5.meta.json
HGL-CS,CiteSeer,Cora,10shot,1,0.0,,4.849303722381592,0,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run1.meta.json
HGL-CS,CiteSeer,Cora,5shot,2,0.0,,5.331042528152466,1,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run2.meta.json
HGL-CS,CiteSeer,Photo,10shot,5,0.0,,5.462345123291016,4,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run5.meta.json
HGL-CS,CiteSeer,Photo,Public,1,0.0,,4.660709619522095,0,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run1.meta.json
HGL-CS,CiteSeer,Cora,10shot,2,0.0,,4.654015779495239,1,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run2.meta.json
HGL-CS,CiteSeer,Photo,5shot,1,0.0,,4.925145387649536,0,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run1.meta.json
HGL-CS,CiteSeer,Photo,Public,2,0.0,,4.9624176025390625,1,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run2.meta.json
HGL-CS,CiteSeer,Photo,10shot,1,0.0,,4.347355365753174,0,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run1.meta.json
HGL-CS,CiteSeer,Photo,5shot,2,0.0,,4.142463207244873,1,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run2.meta.json
HGL-CS,CiteSeer,Photo,10shot,2,0.0,,4.145766973495483,1,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run2.meta.json
